id,num_games_played,info_bonus_h1,info_bonus_h6,dec_noise_h1_22,dec_noise_h1_13,dec_noise_h6_22,dec_noise_h6_13,spatial_bias_h1_22,spatial_bias_h1_13,spatial_bias_h6_22,spatial_bias_h6_13,alpha_inf,alpha_start,directed_exploration,random_exploration,average_action_prob,model_acc
data_1.csv,80,-0.252155887027496,0.18463348132739,0.878453258776665,2.97649628374448,0.916708641460131,2.63307469828498,-0.098415959207736,-0.206191150959654,0.175656923420487,0.0871261190872624,0.477890724211177,0.502982928780297,0.436789368354887,0.0382553826834654,0.882478138969823,0.8875
data_2.csv,80,0.124146090053437,0.413535390384697,0.882150217939635,3.0785352153463,3.17812743343734,3.72121302530512,-0.138704691033571,0.0134080073136164,0.0662245497216316,-0.115536524939914,0.343253254858924,0.446245843918076,0.28938930033126,2.29597721549771,0.788854969651696,0.7875
